id,log_feature,volume
9634,feature 38,1
9634,feature 39,1
9634,feature 240,1
3224,feature 133,1
3224,feature 134,1
15877,feature 154,1
6518,feature 221,1
6518,feature 301,1
6518,feature 219,1
6518,feature 134,1
9936,feature 301,1
9936,feature 134,1
9936,feature 219,1
17281,feature 312,1
6430,feature 227,1
6430,feature 232,1
7456,feature 219,1
7456,feature 301,1
7456,feature 221,1
7456,feature 134,1
11084,feature 219,1
11084,feature 134,1
9144,feature 232,1
9144,feature 312,1
15235,feature 232,1
15235,feature 227,1
1238,feature 134,1
1238,feature 219,1
1238,feature 301,1
1238,feature 221,1
9741,feature 44,2
9741,feature 312,1
9741,feature 160,1
9741,feature 232,1
9741,feature 94,1
9741,feature 211,1
3443,feature 312,1
3443,feature 232,1
12083,feature 227,1
12083,feature 232,1
16833,feature 219,1
5354,feature 94,1
5354,feature 44,1
9418,feature 219,1
9418,feature 301,1
9418,feature 134,1
6015,feature 134,1
6015,feature 301,1
6015,feature 219,1
1575,feature 134,1
1575,feature 301,1
18512,feature 232,1
18512,feature 312,1
115,feature 312,1
115,feature 232,1
115,feature 307,1
115,feature 227,1
17919,feature 220,1
17919,feature 135,1
1605,feature 219,1
1605,feature 221,1
1605,feature 301,1
1605,feature 134,1
9698,feature 308,1
9698,feature 310,1
5581,feature 301,1
7482,feature 312,1
7482,feature 309,1
7482,feature 307,1
7482,feature 229,1
7482,feature 232,1
7482,feature 227,1
10792,feature 307,1
10792,feature 301,2
10792,feature 227,1
10792,feature 219,1
10792,feature 312,1
10792,feature 221,2
10792,feature 134,1
10792,feature 232,1
14161,feature 227,1
14161,feature 312,1
14161,feature 307,1
14161,feature 232,1
14161,feature 313,1
3515,feature 220,1
3515,feature 135,1
3515,feature 301,1
10075,feature 301,1
9816,feature 134,1
9816,feature 135,1
9816,feature 219,1
9816,feature 220,1
4213,feature 313,1
4213,feature 227,2
4213,feature 307,2
4213,feature 312,2
4213,feature 232,2
4213,feature 233,1
2445,feature 312,1
2445,feature 232,1
12410,feature 312,1
12410,feature 307,1
16831,feature 233,1
16831,feature 232,1
16831,feature 227,5
16831,feature 313,1
16831,feature 307,5
8088,feature 227,6
8088,feature 307,5
8088,feature 232,1
8088,feature 233,1
8088,feature 313,1
8088,feature 312,1
9948,feature 227,1
9948,feature 307,1
9948,feature 312,1
9948,feature 232,1
8131,feature 227,1
8131,feature 232,1
12210,feature 227,1
12210,feature 313,1
12210,feature 312,1
12210,feature 232,1
12210,feature 307,1
1476,feature 312,1
4785,feature 312,1
4785,feature 94,1
4785,feature 307,1
4785,feature 232,1
4785,feature 44,1
4785,feature 227,1
16389,feature 312,1
4234,feature 307,1
4234,feature 232,1
4234,feature 312,1
4234,feature 227,1
14503,feature 312,1
14503,feature 307,1
14503,feature 232,1
13193,feature 307,1
13193,feature 227,1
13193,feature 312,1
13193,feature 313,1
13193,feature 232,1
2682,feature 227,1
2682,feature 232,1
2682,feature 307,1
2682,feature 233,1
2682,feature 312,1
12218,feature 307,1
12218,feature 233,1
12218,feature 227,1
12218,feature 312,1
12218,feature 313,1
12218,feature 232,1
1537,feature 232,1
1537,feature 227,1
1537,feature 312,1
1537,feature 307,1
12430,feature 227,1
12430,feature 232,1
12430,feature 312,1
9265,feature 307,1
9265,feature 301,1
9265,feature 219,1
9265,feature 312,1
9265,feature 221,1
9265,feature 44,1
9265,feature 227,1
9265,feature 134,1
9265,feature 232,1
9265,feature 313,1
17367,feature 232,1
17367,feature 227,1
17367,feature 307,1
17367,feature 312,1
18468,feature 134,1
18468,feature 221,1
18468,feature 301,1
18468,feature 219,1
7442,feature 313,1
7442,feature 307,1
7442,feature 227,1
7442,feature 312,1
7442,feature 233,1
7442,feature 232,1
426,feature 312,2
426,feature 233,1
426,feature 313,1
426,feature 227,2
426,feature 307,2
426,feature 232,2
13128,feature 301,1
9427,feature 307,1
9427,feature 312,1
4455,feature 307,1
4455,feature 312,1
4455,feature 232,1
4455,feature 227,1
4996,feature 227,1
4996,feature 232,1
6502,feature 312,1
10225,feature 232,1
10225,feature 227,1
10225,feature 307,1
10225,feature 312,1
10225,feature 313,1
3956,feature 313,1
3956,feature 312,1
3956,feature 134,1
3956,feature 301,1
3956,feature 307,1
3956,feature 219,1
7464,feature 227,1
7464,feature 307,1
7464,feature 312,1
7464,feature 232,1
2678,feature 312,1
13311,feature 232,1
13311,feature 307,1
13311,feature 312,1
13311,feature 227,1
16607,feature 313,1
16607,feature 312,1
16607,feature 232,1
16607,feature 307,1
16607,feature 233,1
5159,feature 313,1
5159,feature 232,1
5159,feature 312,1
5159,feature 307,1
5159,feature 227,1
13125,feature 307,1
13125,feature 313,1
13125,feature 227,1
13125,feature 232,1
13125,feature 312,1
4726,feature 313,1
4726,feature 233,1
4726,feature 227,1
4726,feature 232,1
4726,feature 312,1
4726,feature 307,1
14379,feature 312,2
14379,feature 232,2
13508,feature 312,1
13508,feature 232,1
9355,feature 301,1
9712,feature 232,1
9712,feature 227,1
9712,feature 312,1
17726,feature 301,1
16570,feature 39,1
16570,feature 154,1
16570,feature 152,1
16570,feature 153,2
2004,feature 153,1
2004,feature 39,1
15355,feature 153,1
7215,feature 228,1
7215,feature 232,1
7215,feature 312,1
7215,feature 308,1
11392,feature 314,1
11392,feature 235,3
11392,feature 233,1
11392,feature 234,1
11392,feature 315,3
11392,feature 313,1
8949,feature 221,1
8949,feature 229,1
8949,feature 308,1
8949,feature 219,1
8949,feature 309,1
8949,feature 312,1
8949,feature 234,1
8949,feature 301,1
8949,feature 314,1
8949,feature 232,1
8949,feature 307,1
8949,feature 134,1
8949,feature 228,1
8949,feature 227,1
3577,feature 228,1
3577,feature 314,1
3577,feature 313,1
3577,feature 315,1
3577,feature 234,1
3577,feature 308,1
3577,feature 310,1
3577,feature 230,1
3577,feature 233,1
3577,feature 235,1
5132,feature 315,1
5132,feature 233,1
5132,feature 234,1
5132,feature 314,1
5132,feature 313,1
3318,feature 314,1
3318,feature 234,1
10541,feature 228,1
10541,feature 308,1
10541,feature 230,1
10541,feature 310,1
9814,feature 233,2
9814,feature 313,2
3704,feature 308,1
3704,feature 228,1
15717,feature 234,1
15717,feature 314,1
3677,feature 314,1
4528,feature 227,1
4528,feature 234,1
4528,feature 316,1
4528,feature 236,1
4528,feature 307,1
4528,feature 314,1
4528,feature 312,2
4528,feature 232,2
15932,feature 316,1
15932,feature 236,1
15932,feature 232,1
15932,feature 307,1
15932,feature 227,1
15932,feature 234,1
15932,feature 314,1
12024,feature 232,1
12024,feature 236,2
12024,feature 234,2
12024,feature 316,2
12024,feature 307,1
12024,feature 312,1
12024,feature 314,2
3103,feature 314,1
3103,feature 234,1
3103,feature 313,1
3103,feature 233,1
10153,feature 308,1
10153,feature 233,1
10153,feature 228,1
10153,feature 313,1
7887,feature 234,1
7887,feature 314,1
7887,feature 233,1
7887,feature 313,1
4483,feature 233,2
4483,feature 312,1
4483,feature 232,1
4483,feature 313,2
5151,feature 233,1
5151,feature 314,1
5151,feature 313,1
1648,feature 233,1
1648,feature 313,1
1648,feature 234,1
1648,feature 315,3
1648,feature 314,1
1648,feature 235,2
11924,feature 313,1
11924,feature 308,1
11924,feature 228,1
4297,feature 312,1
4297,feature 313,1
4297,feature 232,1
8421,feature 313,1
8421,feature 309,2
8421,feature 314,1
8421,feature 233,1
13061,feature 315,1
13061,feature 313,1
13061,feature 233,1
13061,feature 310,1
13061,feature 228,1
13061,feature 230,1
13061,feature 308,1
13980,feature 308,1
8073,feature 308,1
8073,feature 228,1
8073,feature 310,1
8073,feature 230,1
3301,feature 308,1
3301,feature 228,1
5546,feature 314,1
5546,feature 313,1
5546,feature 315,1
5778,feature 308,1
5778,feature 313,1
3627,feature 234,1
3627,feature 233,1
3627,feature 315,2
3627,feature 314,1
3627,feature 313,1
17808,feature 313,3
17808,feature 233,2
17147,feature 233,2
17147,feature 313,2
17147,feature 232,1
17147,feature 307,2
17147,feature 312,2
17147,feature 227,1
12973,feature 301,1
12973,feature 313,1
12973,feature 233,1
18235,feature 233,1
18235,feature 313,2
6245,feature 313,2
6245,feature 233,2
230,feature 233,1
230,feature 313,1
8609,feature 233,1
8609,feature 313,1
15774,feature 313,2
15774,feature 233,2
15774,feature 312,1
15774,feature 232,1
12455,feature 313,2
12455,feature 233,2
1433,feature 313,3
1433,feature 233,3
10673,feature 235,1
10673,feature 315,1
10673,feature 313,2
10673,feature 233,2
15038,feature 312,1
15038,feature 307,1
15038,feature 313,1
9069,feature 313,2
17355,feature 315,1
17355,feature 313,1
17355,feature 233,1
14054,feature 233,1
14054,feature 312,1
14054,feature 313,1
14054,feature 232,1
17604,feature 315,1
17604,feature 233,1
17604,feature 313,1
17604,feature 235,1
17186,feature 233,1
17186,feature 313,1
13418,feature 313,1
1949,feature 307,1
1949,feature 312,2
1949,feature 227,1
1949,feature 313,1
1949,feature 232,2
1949,feature 233,1
13933,feature 232,1
13933,feature 227,1
13933,feature 307,1
13933,feature 312,1
5729,feature 313,1
2776,feature 313,1
2776,feature 315,1
1214,feature 312,1
1214,feature 313,1
1214,feature 233,1
3773,feature 235,3
3773,feature 313,1
3773,feature 315,3
3773,feature 233,1
15269,feature 232,1
15269,feature 312,1
15286,feature 307,1
15286,feature 313,1
15286,feature 232,1
15286,feature 312,1
15286,feature 233,1
8172,feature 312,1
8172,feature 307,1
918,feature 308,1
918,feature 228,1
12492,feature 233,1
12492,feature 313,1
2319,feature 94,1
2319,feature 160,2
2319,feature 211,1
2319,feature 44,1
13114,feature 315,1
13114,feature 235,1
13114,feature 233,1
13114,feature 313,1
3662,feature 313,1
3662,feature 315,1
3662,feature 233,1
14176,feature 134,1
14176,feature 301,1
14176,feature 219,1
12491,feature 134,1
12491,feature 301,1
14742,feature 313,1
14742,feature 315,1
9282,feature 307,1
9282,feature 232,1
9282,feature 312,1
9282,feature 227,1
1577,feature 301,1
1577,feature 134,1
1577,feature 219,1
1524,feature 313,1
1524,feature 312,1
1524,feature 232,1
5189,feature 312,1
5189,feature 307,1
5189,feature 313,1
11511,feature 129,1
745,feature 232,1
745,feature 312,1
745,feature 307,1
745,feature 227,1
9734,feature 312,1
9734,feature 313,1
9734,feature 315,1
9734,feature 232,1
9734,feature 233,1
3669,feature 312,1
3669,feature 315,1
3669,feature 313,1
11667,feature 94,1
11667,feature 44,1
11667,feature 211,1
11667,feature 160,1
4745,feature 134,1
4745,feature 219,1
4114,feature 68,1
8825,feature 134,1
14193,feature 307,1
14193,feature 227,1
14193,feature 312,1
14193,feature 232,1
2686,feature 221,2
2686,feature 134,1
2686,feature 219,1
2686,feature 301,2
10804,feature 220,1
10804,feature 135,1
10804,feature 301,1
6155,feature 301,1
13445,feature 135,1
13445,feature 220,1
13677,feature 232,1
13677,feature 227,1
5094,feature 211,1
5094,feature 160,1
5094,feature 44,1
5094,feature 94,1
14015,feature 211,1
14015,feature 44,1
14015,feature 94,1
14015,feature 160,1
16110,feature 313,1
16110,feature 312,1
16110,feature 307,1
15061,feature 232,1
15061,feature 307,1
15061,feature 227,1
15061,feature 312,1
7849,feature 307,1
7849,feature 312,1
9348,feature 307,1
9348,feature 313,1
9348,feature 233,1
9348,feature 232,1
9348,feature 227,1
9348,feature 312,1
14658,feature 221,1
14658,feature 134,1
14658,feature 219,1
14658,feature 301,1
7516,feature 232,1
7516,feature 227,1
16529,feature 312,2
16529,feature 232,2
9349,feature 312,2
9349,feature 232,1
17546,feature 312,2
17546,feature 232,1
3809,feature 312,1
11918,feature 312,1
11918,feature 232,1
3642,feature 312,1
6238,feature 232,1
6238,feature 312,1
13610,feature 219,1
13610,feature 301,1
13610,feature 134,1
8656,feature 307,1
8656,feature 312,1
3817,feature 312,1
3817,feature 232,1
1244,feature 307,1
1244,feature 232,1
1244,feature 312,1
1244,feature 227,1
3346,feature 307,1
3346,feature 232,1
3346,feature 312,1
18262,feature 301,1
18262,feature 134,1
18262,feature 219,1
18262,feature 221,1
15782,feature 232,1
15782,feature 312,1
16458,feature 232,1
16458,feature 312,1
16458,feature 307,1
16458,feature 227,1
8221,feature 307,1
8221,feature 312,1
8221,feature 227,1
8221,feature 232,1
6338,feature 313,1
6338,feature 232,1
6338,feature 233,1
6338,feature 235,1
6338,feature 312,1
6338,feature 315,1
4739,feature 313,2
4739,feature 233,2
4739,feature 232,1
4739,feature 235,2
4739,feature 315,2
4739,feature 312,2
5793,feature 235,1
5793,feature 312,1
5793,feature 233,1
18233,feature 235,1
12774,feature 312,1
12774,feature 307,1
12774,feature 181,1
12774,feature 233,1
12774,feature 315,1
12774,feature 313,1
12774,feature 232,1
12774,feature 235,1
11484,feature 233,1
11484,feature 312,1
11484,feature 315,1
11484,feature 235,1
11484,feature 232,1
15419,feature 312,1
11064,feature 233,1
11064,feature 312,1
11064,feature 235,1
11064,feature 232,1
1818,feature 232,1
1818,feature 312,1
18548,feature 232,2
18548,feature 312,2
18548,feature 313,2
18548,feature 233,2
18548,feature 315,2
18548,feature 235,2
16182,feature 313,1
16182,feature 233,1
16182,feature 315,1
16182,feature 235,1
15230,feature 134,1
15230,feature 219,1
13778,feature 301,1
13778,feature 219,1
13778,feature 134,1
13778,feature 221,1
13619,feature 160,1
13619,feature 94,1
13619,feature 211,1
13619,feature 44,1
8748,feature 232,1
8748,feature 312,1
1124,feature 232,1
1124,feature 307,1
1124,feature 312,1
1124,feature 227,1
9498,feature 307,1
9498,feature 44,1
9498,feature 232,1
9498,feature 94,1
9498,feature 160,1
9498,feature 312,1
9498,feature 227,1
7942,feature 233,1
7942,feature 315,1
7942,feature 313,1
7942,feature 235,1
11049,feature 134,1
11049,feature 301,1
11049,feature 219,1
16955,feature 233,2
16955,feature 313,2
16955,feature 232,1
16955,feature 312,2
16955,feature 235,2
16955,feature 315,2
500,feature 312,1
10257,feature 235,1
10257,feature 233,1
14497,feature 235,1
4199,feature 227,1
4199,feature 181,1
4199,feature 312,1
4199,feature 235,1
4199,feature 313,1
4199,feature 233,1
4199,feature 307,1
4199,feature 232,1
4199,feature 315,1
3297,feature 235,1
3297,feature 312,1
3297,feature 233,1
12742,feature 233,1
12742,feature 235,1
12742,feature 312,1
12742,feature 232,1
4565,feature 232,1
4565,feature 312,1
12600,feature 312,2
12600,feature 235,2
12600,feature 313,2
12600,feature 233,2
12600,feature 232,2
12600,feature 315,2
17503,feature 232,1
17503,feature 312,1
11077,feature 313,1
11077,feature 235,1
11077,feature 233,1
11077,feature 315,1
14116,feature 301,1
14116,feature 219,1
14116,feature 221,1
14116,feature 134,1
17485,feature 134,1
17485,feature 301,1
17485,feature 219,1
4638,feature 309,1
4638,feature 312,1
4638,feature 232,1
4638,feature 229,1
10656,feature 227,1
10656,feature 232,1
17203,feature 313,1
17203,feature 307,1
17203,feature 312,1
12300,feature 312,1
12300,feature 227,1
12300,feature 313,1
12300,feature 232,1
12300,feature 307,1
11296,feature 227,1
11296,feature 312,1
11296,feature 313,1
11296,feature 232,1
11296,feature 307,1
16565,feature 232,1
16565,feature 312,1
4086,feature 312,1
4086,feature 307,1
4086,feature 313,1
4086,feature 309,1
12793,feature 227,1
12793,feature 312,1
12793,feature 232,1
12793,feature 219,1
12793,feature 134,1
14421,feature 301,1
14421,feature 95,1
14421,feature 307,1
14421,feature 312,1
18212,feature 312,5
18212,feature 232,5
5357,feature 232,3
5357,feature 312,4
4246,feature 307,1
4246,feature 312,1
9949,feature 312,1
9949,feature 232,1
6045,feature 232,2
6045,feature 312,2
12306,feature 312,2
12306,feature 232,2
16188,feature 232,1
16188,feature 312,2
2245,feature 312,1
10302,feature 312,1
10302,feature 232,1
16830,feature 312,1
16830,feature 307,1
16830,feature 232,1
16830,feature 313,1
16830,feature 227,1
16830,feature 229,1
16830,feature 309,1
9433,feature 301,1
9433,feature 220,1
9433,feature 135,1
12415,feature 307,1
12415,feature 232,1
12415,feature 312,2
16183,feature 309,1
16183,feature 312,1
16183,feature 232,1
6477,feature 307,1
6477,feature 229,2
6477,feature 312,3
6477,feature 232,2
6477,feature 227,1
6477,feature 309,2
10251,feature 309,1
10251,feature 232,2
10251,feature 312,2
10251,feature 229,1
259,feature 312,1
259,feature 309,1
869,feature 312,1
7189,feature 221,1
7189,feature 219,1
7189,feature 134,1
7189,feature 301,1
13572,feature 312,2
13572,feature 232,2
15511,feature 312,1
15511,feature 232,1
3029,feature 227,1
3029,feature 232,1
7982,feature 312,1
7982,feature 307,1
9763,feature 312,1
9297,feature 307,1
9297,feature 312,1
9297,feature 232,1
9297,feature 227,1
16484,feature 232,1
16484,feature 307,1
16484,feature 312,1
16484,feature 227,1
13719,feature 313,1
13719,feature 307,1
13719,feature 312,1
12787,feature 312,2
12787,feature 232,1
16316,feature 227,1
16316,feature 232,2
16316,feature 312,2
10232,feature 301,1
10232,feature 219,1
10232,feature 134,1
10232,feature 95,1
10232,feature 307,1
10232,feature 312,1
7986,feature 307,1
7986,feature 312,1
7986,feature 232,1
15363,feature 312,1
10352,feature 307,1
10352,feature 227,1
10352,feature 313,1
10352,feature 232,1
10352,feature 312,1
10623,feature 232,2
10623,feature 307,1
10623,feature 312,2
10623,feature 227,1
2429,feature 232,2
2429,feature 227,1
2429,feature 307,1
2429,feature 312,3
13697,feature 232,2
13697,feature 312,2
15194,feature 312,2
15194,feature 232,1
15918,feature 312,2
15918,feature 232,2
2875,feature 232,2
2875,feature 312,2
10787,feature 160,1
10787,feature 44,1
12940,feature 312,1
12940,feature 232,1
1290,feature 307,1
1290,feature 312,1
3597,feature 134,1
3597,feature 219,1
3597,feature 301,1
10507,feature 44,1
14375,feature 301,1
14375,feature 134,1
9914,feature 301,1
9914,feature 134,1
9914,feature 219,1
61,feature 227,1
61,feature 232,1
5166,feature 312,1
13264,feature 232,1
13264,feature 312,1
13264,feature 227,1
13264,feature 313,1
13264,feature 233,1
13264,feature 307,1
5900,feature 44,1
16975,feature 220,1
16975,feature 135,1
9775,feature 227,1
9775,feature 232,1
9872,feature 219,1
9872,feature 134,1
9872,feature 221,1
9872,feature 301,1
10723,feature 181,1
10723,feature 134,1
3222,feature 134,1
3222,feature 181,1
3222,feature 219,1
7263,feature 312,1
